name,link,rating,num_reviews,price,distance_to_city_center,star,description,images,address
Motel One Berlin-Tiergarten,https://www.booking.com/hotel/de/motel-one-berlin-city-center-west.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078169&all_sr_blocks=18181904_388142853_2_2_0&highlighted_blocks=18181904_388142853_2_2_0&matching_block_id=18181904_388142853_2_2_0&sr_pri_blocks=18181904_388142853_2_2_0__28381&from_sustainable_property_sr=1&from=searchresults,8.3,5620,284,2.5,3,"This designer hotel in Berlin's Tiergarten district is a 5 minute walk from the KaDeWe department store. Motel One Tiergarten offers free Wi-Fi and stylish rooms with a flat-screen TV and a mobile desk.

The air-conditioned rooms at the Motel One Berlin-Tiergarten feature distinctive light-blue decor and hardwood floors. All rooms have a modern bathroom with granite and a mosaic design.

The Motel One Berlin-Tiergarten's elegant One Lounge includes designer furniture. Snacks and drinks are served here 24 hours a day.

Wittenbergplatz Underground (subway) station is a 5 minute walk from the Motel One. Bus 100 also stops nearby, offering direct services to the Reichstag parliament and Alexanderplatz square.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/606988676.jpg?k=c8927cd769684fa03d6af7a0ea6223c2c9f5438820a371ba3a44b639ae1925e5&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/752334405.jpg?k=4272862c5a0d7a361e6c0a84815b4195ae9240272e0db2fae467bc15bbffeb04&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/606988662.jpg?k=74bf705e6540c13641011e7e59d9ad94d44d527d119a5fa9ed3de2b7854720bb&o=']","An der Urania 12/14, Tempelhof-Schöneberg, 10787 Berlin, Germany"
a&o Berlin Mitte,https://www.booking.com/hotel/de/mitteberlinhostelao.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=6183002_91460002_0_2_0&highlighted_blocks=6183002_91460002_0_2_0&matching_block_id=6183002_91460002_0_2_0&sr_pri_blocks=6183002_91460002_0_2_0__25780&from_sustainable_property_sr=1&from=searchresults,7.3,10229,258,3.3,2,"This hostel in central Berlin is a 10-minute walk from the famous East Side Gallery. It offers a variety of accommodations and a shared lounge.

The a&o Berlin Mitte has a table tennis and air-hockey table and provides brightly decorated hotel and hostel rooms on different floors. WiFi is available in all rooms and public areas free of charge.

A varied breakfast buffet is provided every morning at the a&o, and guests can relax in the bar in the evenings. Restaurants and cafés can be found within walking distance. Guests can enjoy satellite TV broadcasting various sport channels in the lobby and bar.

In October 2018 the property has been completely refurbished.

Heinrich-Heine underground station is a 5-minute walk away.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/158513786.jpg?k=a520a762f9bf396a429eae2b6cee6f26e19d091be83d82126061213b9b3a00a6&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/699179168.jpg?k=d0e5ad47c7db2b32a2b289820ce69982a5ae51d00d23b98efa40bbdb9aa760cd&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/122390628.jpg?k=07837d560d09732afe8a762a459ca74d475e47ac154fb2fec47512c5f0c5fb5b&o=']","Köpenicker Str. 127-129, Mitte, 10179 Berlin, Germany"
relexa hotel Stuttgarter Hof,https://www.booking.com/hotel/de/relaxa-stuttgarter-hof.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=6266810_109545239_2_2_0&highlighted_blocks=6266810_109545239_2_2_0&matching_block_id=6266810_109545239_2_2_0&sr_pri_blocks=6266810_109545239_2_2_0__34510&from_sustainable_property_sr=1&from=searchresults,8.1,3414,345,1.4,4,"The relexa hotel Stuttgarter Hof in Berlin is 656 feet from Anhalter Bahnhof S-Bahn Train Station. Potsdamer Platz Square is 2625 feet away.

The hotel has elegant rooms with a flat-screen TV, desk, and tea/coffee maker. Wi-Fi is available here.

Guests can keep fit in the gym.

Dogs are offered a blanket, feeding bowl and a small surprise free of charge.

S-Bahn trains run from Anhalter Bahnhof Station to the Brandenburg Gate in just 4 minutes. Underground parking is available at the relexa Stuttgarter Hof.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/51715702.jpg?k=ee4ea64b99658cac39674b55e619aa557eb3e01859ed2fb724aaee5fe3ca57ed&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/172518806.jpg?k=5012a395aee34c2c227c8eaf1d32729577878cfaf2ec408de5cc44e2daa5fe6d&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/714300073.jpg?k=8ea0167e04cfaa6123b7c5e9457d10bd1da4b8d97ae4151598df1ed8ca07f215&o=']","Anhalter Str. 8-9, Friedrichshain-Kreuzberg, 10963 Berlin, Germany"
Hotel Ludwig van Beethoven,https://www.booking.com/hotel/de/ludwig-van-beethoven.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=6278702_402220965_2_1_0_510379&highlighted_blocks=6278702_402220965_2_1_0_510379&matching_block_id=6278702_402220965_2_1_0_510379&sr_pri_blocks=6278702_402220965_2_1_0_510379_41584&from=searchresults,8.4,3715,416,4.4,3,"This 3-star hotel is 656 feet from Hermannplatz Square, between Berlin’s lively Kreuzberg and Neukölln districts. Hotel Ludwig van Beethoven offers a 24-hour reception, free Wi-Fi and excellent public transport links.

The spacious and quiet rooms at the Hotel Beethoven all include satellite TV and a private bathroom.

A buffet breakfast is served from 07:00 to 10:00 each morning in the Beethoven’s bright breakfast room. The roof terrace is open from 07:00 until 22:00 in fine weather.

There is a direct bus from Berlin (BER) Airport to Hermannplatz. Alexanderplatz Square is 15 minutes away from the hotel by underground train.

The Ludwig van Beethoven Berlin is directly opposite Hasenheide Park.

A limited number of free parking spaces are available. Reserving a parking space is not possible!","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/5915180.jpg?k=4fd8a53a3a93b7bb5cf3076c474707bd15135cb864ae0114547f4083e74e7f1e&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/633489691.jpg?k=562800b57540ea9b74a96ef07254541cce087804b9633e9e7f02b5511084e23b&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/5914944.jpg?k=5d73097d63d1245758434bee8ecebce76049c907fee1070addf0d55653922913&o=']","Hasenheide 14, Friedrichshain-Kreuzberg, 10967 Berlin, Germany"
IntercityHotel Berlin Hauptbahnhof,https://www.booking.com/hotel/de/intercityhotel-berlin-hbf.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=67748602_338444548_2_2_0_600661&highlighted_blocks=67748602_338444548_2_2_0_600661&matching_block_id=67748602_338444548_2_2_0_600661&sr_pri_blocks=67748602_338444548_2_2_0_600661_40054&from=searchresults,8.1,11594,401,1.1,4,"Prime Location: IntercityHotel Berlin Hauptbahnhof is located in Berlin city center, a 4-minute walk from Berlin Central Station. Nearby attractions include the Natural History Museum (0.7 mi) and Brandenburg Gate (18-minute walk). Berlin Brandenburg Airport is 18 mi away.

Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, and city views. Additional amenities include soundproofing, work desks, and free WiFi. Guests appreciate the quietness of the area and the comfortable rooms.

Dining and Leisure: The hotel offers a bar, coffee shop, and child-friendly buffet. Free WiFi is available throughout the property. Guests can also enjoy bike hire, tour desk, and luggage storage.

Nearby Activities: Surrounding activities include an ice-skating rink and boating. Berlin Central Station provides easy access to various attractions.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/22500707.jpg?k=678754f8828f391a187a698b4eb20e591711bf3b8fd65d3f23d2178b23ab6325&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/22500837.jpg?k=7ba761673661f938a7e852be1242bd7bb235a857d901b093d2a25b5a1730843e&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/22500842.jpg?k=a321e8ff6830415169a9ae2843191161532dd733a3b8a274b96cf77ed80821fa&o=']","Katharina-Paulus-Str. 5, Mitte, 10557 Berlin, Germany"
a&o Berlin Hauptbahnhof,https://www.booking.com/hotel/de/a-o-berlin-hauptbahnhof.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=24177402_91468472_0_2_0&highlighted_blocks=24177402_91468472_0_2_0&matching_block_id=24177402_91468472_0_2_0&sr_pri_blocks=24177402_91468472_0_2_0__29703&from_sustainable_property_sr=1&from=searchresults,7.5,13181,297,1.7,2,"Just a 10-minute walk from Berlin Central Station, this hostel offers modern rooms, a 24-hour reception, and daily buffet breakfasts. On-site parking is available.

Located in a quiet side street, the family-friendly a&o Berlin Hauptbahnhof has brightly decorated rooms with a private bathroom. WiFi is free in all rooms as well as in the lobby.

Varied dinners are prepared at the a&o Berlin Hauptbahnhof on request. The a&o’s lobby bar invites guests to relax with a drink.

The games room at the a&o Berlin Hauptbahnhof includes a billiards table and table football. A souvenir shop, bicycle rental, and free luggage storage facilities are also available. Guests can enjoy satellite TV broadcasting various sport channels in the lobby and bar.

S-Bahn trains run from Berlin Central Station to Alexanderplatz Square in 5 minutes. The a&o Berlin Hauptbahnhof’s multilingual reception team can book sightseeing tours.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/188929370.jpg?k=30cf7523874bbcf925d3cc526a2f55da3b1ff7d11008f2daf38dbb4f791db7d5&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/204847488.jpg?k=9f48e359c3661fd11ad3b58781d50c3a26f1035566603b4e266571f82d6a32ca&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/175984150.jpg?k=ca03d38020e6604dd0c039017b18c947563b1b34c3a2e918c79d672c6bf66867&o=']","Lehrter Str. 12-15, Mitte, 10557 Berlin, Germany"
Hotel Augusta Am Kurfürstendamm,https://www.booking.com/hotel/de/augustamedotel.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=6025602_0_2_0_0&highlighted_blocks=6025602_0_2_0_0&matching_block_id=6025602_0_2_0_0&sr_pri_blocks=6025602_0_2_0_0__35014&from=searchresults,8.2,3064,350,3.7,3,"Offering classical-style rooms, free WiFi, and varied breakfasts, this family-run, 3-star hotel in Berlin is just 164 feet from the Kurfürstendamm shopping street. Uhlandstraße Underground Station is 328 feet away.

Surrounded by the stylish boutiques of the Charlottenburg district, Hotel Augusta has colorful rooms and suites with satellite TV, a safety deposit box, and a mini-bar. They have an private bathroom with a hairdryer.

The Augusta’s breakfast room features elegant chandeliers and natural wood furniture. Many cafés and restaurants are less than a 10-minute walk away.

The Augusta Berlin’s reception is open 24 hours a day. Concert tickets can be booked here.

The Messe Berlin exhibition grounds are a 20-minute bus journey from the Augusta Hotel. Trains run from Uhlandstraße Underground Station to Potsdamer Platz Square in 13 minutes.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/166718509.jpg?k=f5b57126bb23071c045f9630856dbd766b74924885452400055fb46e3ea3bc1c&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/254035154.jpg?k=230ac140eb0422fc4f70f9123a8cf7a56cd7ca16d778e368d7cec19f067119cb&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/491997482.jpg?k=9e155e9c318041cc75cfacb2123ca950ceda4d31a09d7039dcaf04fda1b7b142&o=']","Fasanenstr. 22, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany"
ADAPT APARTMENTS BERLIN - Adlershof,https://www.booking.com/hotel/de/adapt-apartments-berlin-gmbh.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__31442&from=searchresults,8.9,3547,314,14,4,"Offering free WiFi access and free private parking, ADAPT APARTMENTS BERLIN - Adlershof is located in suburban Berlin. It is 5 minutes’ walk to the Berlin-Adlershof Science and Technology Park.

In this self-catering accommodations, guests will find a seating area, a TV and a balcony. Each apartment’s private bathroom comes with a hairdryer and a bath or shower.

Complete with a cooker, a fridge and a dishwasher, there is a full kitchen in all accommodations at ADAPT APARTMENTS BERLIN – Adlershof. Barbecue facilities are also available.

Guests wanting to visit the sights of Berlin can be at the Brandenburg Gate (9.3 mi) or the TV Tower (8.1 mi) in less than an hour using public transport. The extensive Tempelhofer Park area is a 10-minute drive away.

Berlin-Adlershof S-Bahn Train Station is 0.9 mi away. Schönefeld Airport is just 3.7 mi from ADAPT APARTMENTS BERLIN – Adlershof.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/38172802.jpg?k=8cf378c5c2ec6f2b153f0107bc97b7f21934840eb88f900c96c79bdc9e74860b&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/693141133.jpg?k=3a0a79617bdc3f4825ab24573e09ec548745d4ddea4a6f52e73cfe7da3746784&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/128816359.jpg?k=46a666156cfb9a5da907d60a5c70401e589781737d9f4b07bc4028524a7bf3f2&o=']","Erich-Thilo-Straße 3, Treptow-Köpenick, 12489 Berlin, Germany"
"Holiday Inn - the niu, Hide Berlin Friedrichshain by IHG",https://www.booking.com/hotel/de/niu-hide-berlin12.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=349540003_373219499_2_2_0&highlighted_blocks=349540003_373219499_2_2_0&matching_block_id=349540003_373219499_2_2_0&sr_pri_blocks=349540003_373219499_2_2_0__37239&from=searchresults,8.2,2524,372,6.6,3,"Located in Berlin, 2.7 mi from Alexanderplatz, the niu Hide features a bar. Located around 3.1 mi from Berlin TV Tower, the hotel with free WiFi is also 3.1 mi away from Museum Island.

The rooms in the hotel are fitted with a flat-screen TV. All rooms feature a private bathroom and a Teufel Boomster™ sound system.

This accommodations has a restaurant and a buffet breakfast is available each morning at the niu Hide. This accommodations also offers a 24-hour reception.

German Historical Museum is 3.1 mi from the accommodations. The nearest airport is Berlin Brandenburg Airport, 15 mi from the niu Hide.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/606590427.jpg?k=2626f6e71046d854311cbdf447fce566df2493af2f616177356a25fb8e7afaf5&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/606590471.jpg?k=a97e8f4629b54aa0e55f928ed7c8a5acf9480d00e338325db0990a32e060c321&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/407592363.jpg?k=7ffa4279e0c30b7407dc4cd2ae46c3840e93aa36e8709167c0c5d8a3b2869dcc&o=']","Frankfurter Allee 113, Friedrichshain-Kreuzberg, 10365 Berlin, Germany"
Scandic Berlin Potsdamer Platz,https://www.booking.com/hotel/de/scandic-berlin-potsdamer-platz.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=23731017_91468240_2_2_0_664461&highlighted_blocks=23731017_91468240_2_2_0_664461&matching_block_id=23731017_91468240_2_2_0_664461&sr_pri_blocks=23731017_91468240_2_2_0_664461_36947&from_sustainable_property_sr=1&from=searchresults,8.4,13199,369,1.3,4,"This modern Nordic Swan ecolabeled hotel is located beside the Potsdamer Platz entertainment district in the center of Berlin. The Scandic Hotel offers rooms with free WiFi and a flat-screen TV.

The rooms at the Scandic Hotel Potsdamer Platz feature a contemporary Scandinavian design. Every room has French windows, wooden floors, an armchair, air cooling systems and a stylish bathroom with bath or shower. Many rooms are also suitable for guests with limited mobility.

The Scandinavian-style restaurant serves a buffet breakfast with organic, gluten-free and lactose-free options. Child-friendly dining options are also available and there is a breakfast buffet specifically for children.

The hotel is certified with the ""Bio-Siegel"" in bronze.

The 8th-floor gym offers panoramic views over Potsdamer Platz, and the nearby Tiergarten Park is ideal for jogging. Bicycles and Nordic walking sticks can be borrowed at the reception.

The Scandic Berlin Potsdamer Platz offers on-site parking for a daily surcharge. Regular bus, S-Bahn and underground train services are available at Potsdamer Platz.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/682797619.jpg?k=cf128acc2f6a744001a1bfabdf27633631ce33c450f893cb6437fbf2cdc2409e&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/682797694.jpg?k=65769c985f92dca9848b53d67883bb9fec7259de59d0ce91ee1ee0b08f66574c&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/682797699.jpg?k=140dd70a9372e8eadfb7e5de62e23f2920cad45077de1b222a795539e8ac121d&o=']","Gabriele-Tergit-Promenade 19, Mitte, 10963 Berlin, Germany"
Motel One Berlin-Spittelmarkt,https://www.booking.com/hotel/de/motel-one-berlin-spittelmarkt.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=26672502_159148132_2_2_0&highlighted_blocks=26672502_159148132_2_2_0&matching_block_id=26672502_159148132_2_2_0&sr_pri_blocks=26672502_159148132_2_2_0__43782&from_sustainable_property_sr=1&from=searchresults,8.6,6225,438,1.7,3,"Just 500 ft from Spittelmarkt Subway Station, this non-smoking, designer hotel in the Mitte district of Berlin features air-conditioned rooms, a 24-hour bar, underground parking and free Wi-Fi.

The rooms at the Motel One Berlin-Spittelmarkt all include a flat-screen TV. The bathrooms feature a rain shower and stylish mosaics.

Free Wi-Fi is provided in the Motel One Spittelmarkt’s 24-hour One Lounge. Varied breakfast buffets are also available here.

Gendarmenmarkt Square and the Friedrichstraße shopping street are an 8-minute walk from the Spittelmarkt Motel One.

Trains run from Spittelmarkt Underground Station to Alexanderplatz Square and Potsdamer Platz Square in just 5 minutes.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/482030440.jpg?k=3a2e794be4e7a0120743c0e3ccf73feb7e8153efc88ef1af69fac6d80f8e3bcd&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/482030468.jpg?k=8f73d9ce9d3358eabcd666fb0a473735a17f907a879034fda7f7d566f6f874bc&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/482030432.jpg?k=895a26327e1117459abed80bf7998ec1673f170ab1887e2c66a5253ae9c902c9&o=']","Leipziger Straße 50, Mitte, 10117 Berlin, Germany"
Hampton by Hilton Berlin City Centre Alexanderplatz,https://www.booking.com/hotel/de/hampton-by-hilton-berlin-city-centre-alexanderplatz.html?label=gen173nr-10CAQoggJCL3NlYXJjaF9iZXJsaW4sIGJlcmxpbiBmZWRlcmFsIHN0YXRlLCBnZXJtYW554oCmSDNYBGhIiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALByIDGBsACAdICJGY3YjA1OTQyLWExZGUtNDJmZS05MTljLWVmM2I3N2E1YTQzNtgCAeACAQ&aid=356980&ucfs=1&arphpl=1&checkin=2025-12-22&checkout=2025-12-26&dest_id=-1746443&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=2fc67649e25201fc&srepoch=1759078174&all_sr_blocks=225874505_338821085_2_1_0_938716&highlighted_blocks=225874505_338821085_2_1_0_938716&matching_block_id=225874505_338821085_2_1_0_938716&sr_pri_blocks=225874505_338821085_2_1_0_938716_44277&from_sustainable_property_sr=1&from=searchresults,8,11997,443,3,3,"This hotel is located in the heart of Berlin, just a 5-minute walk from Alexanderplatz Train Station. It offers a 24-hour reception as well as free WiFi and free use of the gym with weights and cardio equipment.

The Hampton By Hilton Berlin City Center Alexanderplatz features contemporary-style rooms with a top-quality own-brand bed and a 55-inch flat-screen TV. Each room also has a large desk, tea/coffee facilities and a private bathroom.

A hot breakfast is provided each morning at the Hampton By Hilton Berlin City Center. This consists of eggs, baked beans, waffles, fruit and many more options. Many cafés and restaurants can be found in the surrounding area.

The Hampton By Hilton Berlin City Center Alexanderplatz also has a business center. Guests enjoy free use of a computer with free WiFi and there is also a fax and photocopy service.

The nearby train station gives great access to public transport around Berlin by train, underground, bus and tram. Parking is available at the hotel for a daily surcharge.","['https://cf.bstatic.com/xdata/images/hotel/max1024x768/484087659.jpg?k=8a2740101145153d18ce7298f058e52ac0b2fd459b0963c1dadc0dd070105101&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/484087706.jpg?k=6519c8b16859ce5dbae25570ac1ff210de3a57ce068a98cb35f0d4fbf050e4eb&o=', 'https://cf.bstatic.com/xdata/images/hotel/max500/611295949.jpg?k=b7f0850ee555bd434e620fd8cc14672f1bf490475a3618f09bfa069ca14ec006&o=']","Otto-Braun-Straße 69 , Mitte, 10178 Berlin, Germany"
